account,count,num,size,aid
0,0,1,3,1102418
0,0,1,3,1102413
0,0,1,3,1102428
72,61,1,3,1102420
20,10,1,3,1102424
8,6,1,3,1102430
0,0,1,3,1102433
3,3,1,3,1102438
13,13,1,3,1102442
1,1,1,3,1102443
21,14,1,3,1102446
33,27,1,3,1102445
22,20,1,3,1102441
86,80,1,3,1102444
0,1,1,3,1102452
4,3,1,3,1102450
9,7,1,3,1102456
7,6,1,3,1102458
7,4,1,3,1102457
1,1,1,3,1102463
0,0,1,3,1102461
0,0,1,3,1102462
6,6,1,3,1102468
0,0,1,3,1102465
1,1,1,3,1102466
9,9,1,3,1102464
679,641,1,3,1102467
8,8,1,3,1102474
78,58,1,3,1102478
142,86,1,3,1102471
12,12,1,3,1102477
50,45,1,3,1102486
70,57,1,3,1102487
2624,1550,1,3,1102482
24,20,1,3,1102485
1,1,1,3,1102496
4,2,1,3,1102490
3,1,1,3,1102497
58,51,1,3,1102491
38,18,1,3,1102500
5,4,1,3,1102505
8,7,1,3,1102507
3,3,1,3,1102504
8,4,1,3,1102515
0,0,1,3,1102516
0,0,1,3,1102518
20,17,1,3,1102512
3,2,1,3,1102511
16,6,1,3,1102517
19,12,1,3,1102513
9,9,1,3,1102522
12,11,1,3,1102520
8,8,1,3,1102527
3,3,1,3,1102524
2,2,1,3,1102523
3,2,1,3,1102532
2,2,1,3,1102548
9,6,1,3,1102540
7,7,1,3,1102541
0,0,1,3,1102552
2,2,1,3,1102558
17,17,1,3,1102550
24,21,1,3,1102557
111,64,1,3,1102555
3,2,1,3,1102561
62,49,1,3,1102563
10,9,1,3,1102568
7,6,1,3,1102564
5,5,1,3,1102566
1,1,1,3,1102571
3,3,1,3,1102577
15,11,1,3,1102573
5,4,1,3,1102572
1,1,1,3,1102578
0,0,1,3,1102584
25,20,1,3,1102580
3,2,1,3,1102590
27,21,1,3,1102592
497,436,1,3,1102594
1,1,1,3,1102605
0,0,1,3,1102607
2,2,1,3,1102608
0,0,1,3,1102602
10,10,1,3,1102615
4,4,1,3,1102618
28,13,1,3,1102613
2,2,1,3,1102620
0,0,1,3,1102621
3,3,1,3,1102625
10,10,1,3,1102626
6,4,1,3,1102630
7,7,1,3,1102634
17,14,1,3,1102638
2,2,1,3,1102642
11,11,1,3,1102641
6,5,1,3,1102648
5,5,1,3,1102640
99,73,1,3,1102655
32,30,1,3,1102653
4,3,1,3,1102664
2,2,1,3,1102662
94,106,1,3,1102666
14,14,1,3,1102665
11,11,1,3,1102670
14,13,1,3,1102676
3,4,1,3,1102678
5,3,1,3,1102686
1,1,1,3,1102685
4,4,1,3,1102687
44,42,1,3,1102681
2,1,1,3,1102693
1,1,1,3,1102691
69,62,1,3,1102696
1,1,1,3,1102701
0,0,1,3,1102700
4,4,1,3,1102708
6,6,1,3,1102702
15,12,1,3,1102718
0,1,1,3,1102715
170,140,1,3,1102714
4365,4144,1,3,1102724
5,5,1,3,1102728
1,1,1,3,1102726
36,25,1,3,1102734
5,2,1,3,1102735
0,0,1,3,1102744
1,1,1,3,1102745
1,1,1,3,1102740
26,25,1,3,1102755
13,12,1,3,1102751
1,1,1,3,1102754
0,0,1,3,1102756
4,3,1,3,1102758
20,17,1,3,1102760
383,299,1,3,1102767
3,3,1,3,1102761
